"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"14","lmao totally forgot a royal wedding is happening this year when the only thing people on my feed seem to be anticip… https://t.co/dhPaIksohy",FALSE,0,NA,2018-04-02 03:31:28,TRUE,NA,"980648886560686081",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","malignants",0,FALSE,FALSE,NA,NA
"15","Kensington Palace said the designs will reflect the wild, natural landscapes from which many of the plants will be… https://t.co/cMwaH59N7g",FALSE,1,NA,2018-04-02 03:31:03,TRUE,NA,"980648781396967424",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NBCLA",0,FALSE,FALSE,NA,NA
"16","It’s white roses, peonies and foxgloves for UK royal wedding #BeFullyInformed https://t.co/3oWHqKYl1T",FALSE,0,NA,2018-04-02 03:30:03,FALSE,NA,"980648530741223424",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","manilabulletin",0,FALSE,FALSE,NA,NA
"17","RT @foodandwine: Here's how much Prince Harry and Meghan Markle's wedding invitations cost, according to experts: https://t.co/neeu3CqhRs h…",FALSE,0,NA,2018-04-02 03:29:25,FALSE,NA,"980648370074243072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillieO2",4,TRUE,FALSE,NA,NA
"18","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 03:28:08,FALSE,NA,"980648044570923008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pendulum5884",50,TRUE,FALSE,NA,NA
"19","America's royal wedding: JFK and Jackie https://t.co/wgtC0GVEhp",FALSE,0,NA,2018-04-02 03:26:51,FALSE,NA,"980647724159721473",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","iam_dotun",0,FALSE,FALSE,NA,NA
"20","The Tories harp on about benefit cuts and austerity yet they can find £30,000,000 of tax payers money to pay for a… https://t.co/cnuTlOURKL",FALSE,0,NA,2018-04-02 03:23:37,TRUE,NA,"980646907931512832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyConlin",1,FALSE,FALSE,NA,NA
"21","RT @mylapa: So happy peonies and white roses were picked for the Royal wedding. Peonies stand for romance, prosperity, good fortune, a happ…",FALSE,0,NA,2018-04-02 03:20:14,FALSE,NA,"980646057230192640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sunoppositemoon",2,TRUE,FALSE,NA,NA
"22","It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/YfQXzKGc0x https://t.co/UI2Sae5dP5",FALSE,0,NA,2018-04-02 03:20:06,FALSE,NA,"980646024451624961",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","wzzm13",0,FALSE,FALSE,NA,NA
"23","America's royal wedding: JFK and Jackie https://t.co/ebAsFYSVRE https://t.co/5qZGiwaz9G",FALSE,0,NA,2018-04-02 03:19:55,FALSE,NA,"980645978632896512",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","hanung_nugroho",0,FALSE,FALSE,NA,NA
"24","RT @mylapa: So happy peonies and white roses were picked for the Royal wedding. Peonies stand for romance, prosperity, good fortune, a happ…",FALSE,0,NA,2018-04-02 03:19:55,FALSE,NA,"980645978096193536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssaharad",2,TRUE,FALSE,NA,NA
"25","Meghan Markle &amp; Prince Harry Royal Wedding Latest News Weekly Round Up Stag night / Florist /: https://t.co/LVi7ATouDn via @YouTube",FALSE,0,NA,2018-04-02 03:19:31,FALSE,NA,"980645876258541569",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","soundbites696",0,FALSE,FALSE,NA,NA
"26","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 03:19:09,FALSE,NA,"980645786814889986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sabai_may",50,TRUE,FALSE,NA,NA
"27","WHATSAPP ON 08826924388 / 00918826924388 TO ORDER

PAYTM ALSO ACCEPTED / RE-SELLERS WELCOME

ONLINE TRANSFER, GLOBA… https://t.co/MHyoNCyTVg",FALSE,0,NA,2018-04-02 03:09:52,TRUE,NA,"980643450856108033",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kiranjewelry",0,FALSE,FALSE,NA,NA
"28","RT @russellfhirsch: My Mom: Did you hear Harry &amp; Meghan called off the royal wedding?
Me: BWHATT?!?
Mom: April Fool's.
Me: DoN'T dO thAt To…",FALSE,0,NA,2018-04-02 03:07:58,FALSE,NA,"980642971958718464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashliekaye5",0,TRUE,FALSE,NA,NA
"29","RT @NBCLA: The flowers will be given to charities after the wedding. https://t.co/nlLFZqKLms",FALSE,0,NA,2018-04-02 03:07:31,FALSE,NA,"980642856384716800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheJoyWriterx2",2,TRUE,FALSE,NA,NA
"30","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 03:06:02,FALSE,NA,"980642483767054336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MPpresident2015",50,TRUE,FALSE,NA,NA
"31","Everything You Need to Know About The Flowers at the Royal Wedding https://t.co/JUxCPIOjgO https://t.co/s61XWARUAZ",FALSE,1,NA,2018-04-02 03:01:26,FALSE,NA,"980641325711286272",NA,"<a href=""http://www.destroytwitter.com"" rel=""nofollow"">DestroyTwitter</a>","St4rNewz",1,FALSE,FALSE,NA,NA
"32","RT @foodandwine: Here's how much Prince Harry and Meghan Markle's wedding invitations cost, according to experts: https://t.co/neeu3CqhRs h…",FALSE,0,NA,2018-04-02 03:01:07,FALSE,NA,"980641248246751232",NA,"<a href=""http://www.likenoother.it/P"" rel=""nofollow"">WINE_app0</a>","TwitItalianWine",4,TRUE,FALSE,NA,NA
"33","Turns out there's a royal etiquette to these things! https://t.co/rljL13KUEe",FALSE,0,NA,2018-04-02 03:00:06,FALSE,NA,"980640993371242496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WomansDayNZ",0,FALSE,FALSE,NA,NA
"34","WHATSAPP ON 08826924388 / 00918826924388 TO ORDER

PAYTM ALSO ACCEPTED / RE-SELLERS WELCOME

ONLINE TRANSFER, GLOBA… https://t.co/4cchqP4cSb",FALSE,0,NA,2018-04-02 02:59:17,TRUE,NA,"980640787414372352",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kiranjewelry",0,FALSE,FALSE,NA,NA
"35","Revealed: '£30 million' security operation for royal wedding https://t.co/UCJES2VHLa",FALSE,0,NA,2018-04-02 02:57:57,FALSE,NA,"980640449638600704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","beermonster4",0,FALSE,FALSE,NA,NA
"36","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/hjcg9EfFrZ https://t.co/OYSJQgHA2a",FALSE,0,NA,2018-04-02 02:57:26,FALSE,NA,"980640320126836737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spencersbrook",68,TRUE,FALSE,NA,NA
"37","RT @OneNinetyMedia: Royal Wedding: Do the invites hint that Meghan Markle is divorced? https://t.co/QV3NUv1vxj https://t.co/9VzTnMhEsz",FALSE,0,NA,2018-04-02 02:56:01,FALSE,NA,"980639963216662529",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OneNinetyMedia",1,TRUE,FALSE,NA,NA
"38","RT @Quaintlyuk: LAST CHANCE! Your April Package <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> ROYAL WEDDING BOX <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>  - https://t.co/GfOVlWrVzm",FALSE,0,NA,2018-04-02 02:53:38,FALSE,NA,"980639364865814528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RdhDanielle",3,TRUE,FALSE,NA,NA
"39","RT @FabiannaLS: Also, Markle’s wedding dress, plus a second one for the evening, will eat up approximately $420,000 of the budget.

https:/…",FALSE,0,NA,2018-04-02 02:50:37,FALSE,NA,"980638604883058688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sollunna",3,TRUE,FALSE,NA,NA
"40","RT @StrangePercy: Dear #skynews please, I implore you, please, please, please, please realise that I don't give a flying fuck abou the upco…",FALSE,0,NA,2018-04-02 02:50:15,FALSE,NA,"980638510783836167",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BinBlueSacked",5,TRUE,FALSE,NA,NA
"41","RT @cnni: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/UZdEugc4za https://t.co/WAxS1LUC84",FALSE,0,NA,2018-04-02 02:48:27,FALSE,NA,"980638061942882304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelWindows10",10,TRUE,FALSE,NA,NA
"42","RT @StrangePercy: Dear #skynews please, I implore you, please, please, please, please realise that I don't give a flying fuck abou the upco…",FALSE,0,NA,2018-04-02 02:48:18,FALSE,NA,"980638023451848704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NevettJason",5,TRUE,FALSE,NA,NA
"43","RT @12News: It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/lhCXUDN3At https://t.co/We4hVL7kAN",FALSE,0,NA,2018-04-02 02:47:33,FALSE,NA,"980637831763652609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AuntInAZ",1,TRUE,FALSE,NA,NA
"44","RT @KatiHandmade: Excited to share the latest addition to my #etsy shop: Wedding Post Box, Decorated, MDF Craft Kit , Royal mail, Card post…",FALSE,0,NA,2018-04-02 02:46:49,FALSE,NA,"980637650167193601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirchEmporium",35,TRUE,FALSE,NA,NA
"45","RT @KatiHandmade: Excited to share the latest addition to my #etsy shop: Wedding Post Box, Decorated, MDF Craft Kit , Royal mail, Card post…",FALSE,0,NA,2018-04-02 02:46:46,FALSE,NA,"980637637533978624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirchEmporium",40,TRUE,FALSE,NA,NA
"46","RT @HelloCanada: Is Prince Harry gearing up for a Mexico bachelor party? 
https://t.co/nvHWKlyYsd https://t.co/7IYZa591hW",FALSE,0,NA,2018-04-02 02:45:44,FALSE,NA,"980637374605533184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TalkinToU",2,TRUE,FALSE,NA,NA
"47","yasssss my fav flower makes the royal wedding!!!! https://t.co/HgWjxI6eWa",FALSE,0,NA,2018-04-02 02:43:19,FALSE,NA,"980636766330900480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_RosaFernandezz",0,FALSE,FALSE,NA,NA
"48","It's white roses, peonies and foxgloves for UK royal wedding (from @AP) https://t.co/RgZ1EvklBA",FALSE,0,NA,2018-04-02 02:42:35,FALSE,NA,"980636585434779648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janednorris",0,FALSE,FALSE,NA,NA
"49","RT @HelloCanada: Is Prince Harry gearing up for a Mexico bachelor party? 
https://t.co/nvHWKlyYsd https://t.co/7IYZa591hW",FALSE,0,NA,2018-04-02 02:42:21,FALSE,NA,"980636526559166465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myfine7",2,TRUE,FALSE,NA,NA
"50","Here's how much Prince Harry and Meghan Markle's wedding invitations cost, according to experts:… https://t.co/LNip5W2qMR",FALSE,13,NA,2018-04-02 02:41:28,TRUE,NA,"980636302868668416",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","foodandwine",4,FALSE,FALSE,NA,NA
"51","Elton John hasn’t had a royal wedding invite https://t.co/i1P2f5sYIy https://t.co/0J3ru6AAJp",FALSE,0,NA,2018-04-02 02:40:58,FALSE,NA,"980636174803873792",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","dahiliameustas",0,FALSE,FALSE,NA,NA
"52","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-02 02:40:54,FALSE,NA,"980636161373757440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cowleaf13",307,TRUE,FALSE,NA,NA
"53","Is Prince Harry gearing up for a Mexico bachelor party? 
https://t.co/nvHWKlyYsd https://t.co/7IYZa591hW",FALSE,6,NA,2018-04-02 02:40:04,FALSE,NA,"980635949276303361",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HelloCanada",2,FALSE,FALSE,NA,NA
"54","#Femail - Meghan Markle's nephew and his mother not invited to royal wedding, Meghan Mar... https://t.co/9ny7P1Gpdw https://t.co/xatXQdH5WS",FALSE,0,NA,2018-04-02 02:40:02,FALSE,NA,"980635942519058433",NA,"<a href=""http://www.comerciocenter.net"" rel=""nofollow"">ComercioCenter</a>","PlanetNewsSpace",0,FALSE,FALSE,NA,NA
"55","RT @Rachael_Swindon: It must be a tough time for right-wing media, and I don't mean their dwindling sales. Having to decide between slaggin…",FALSE,0,NA,2018-04-02 02:39:43,FALSE,NA,"980635863389532160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sportywagon",447,TRUE,FALSE,NA,NA
"56","RT @DisneyWeddings: Serious wedding cake #GOALS <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Loving this Disney Princess inspired cake! See more photos here: https://t.co/lG3KDviWx8…",FALSE,0,NA,2018-04-02 02:39:29,FALSE,NA,"980635804312588288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WDdresses",51,TRUE,FALSE,NA,NA
"57","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 02:37:57,FALSE,NA,"980635418952544256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelWindows10",50,TRUE,FALSE,NA,NA
"58","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 02:36:01,FALSE,NA,"980634930261778432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juancplascencia",50,TRUE,FALSE,NA,NA
"59","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 02:33:08,FALSE,NA,"980634203912982528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","higwb5",50,TRUE,FALSE,NA,NA
"60","‘Fun’ floral selection for Britain’s royal wedding https://t.co/oTyMRRCbFh @AFP https://t.co/gXdjNm7pTM",FALSE,0,NA,2018-04-02 02:32:26,FALSE,NA,"980634027437694976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","foodevolutionph",0,FALSE,FALSE,NA,NA
"61","RT @StrangePercy: Dear #skynews please, I implore you, please, please, please, please realise that I don't give a flying fuck abou the upco…",FALSE,0,NA,2018-04-02 02:31:08,FALSE,NA,"980633699938131970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Bliadhnaichean",5,TRUE,FALSE,NA,NA
"62","RT @channeltennews: Prince William, a heavily-pregnant Kate and the extended Royal Family has joined the Queen for the traditional Easter s…",FALSE,0,NA,2018-04-02 02:30:45,FALSE,NA,"980633603632590848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tennewsqld",4,TRUE,FALSE,NA,NA
"63","RT @channeltennews: Prince William, a heavily-pregnant Kate and the extended Royal Family has joined the Queen for the traditional Easter s…",FALSE,0,NA,2018-04-02 02:30:42,FALSE,NA,"980633594048598020",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TenNewsPerth",4,TRUE,FALSE,NA,NA
"64","RT @channeltennews: Prince William, a heavily-pregnant Kate and the extended Royal Family has joined the Queen for the traditional Easter s…",FALSE,0,NA,2018-04-02 02:30:40,FALSE,NA,"980633583919353856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tennewsmelb",4,TRUE,FALSE,NA,NA
"65","RT @channeltennews: Prince William, a heavily-pregnant Kate and the extended Royal Family has joined the Queen for the traditional Easter s…",FALSE,0,NA,2018-04-02 02:30:37,FALSE,NA,"980633572053692417",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TenNewsSydney",4,TRUE,FALSE,NA,NA
"66","It's white roses, peonies and foxgloves for UK royal wedding https://t.co/b1beC5bEkv https://t.co/ogtjVRdELk",FALSE,0,NA,2018-04-02 02:30:06,FALSE,NA,"980633441074012160",NA,"<a href=""http://www.bastillepost.com/global"" rel=""nofollow"">BP Global Tweet</a>","BastilleGlobal",0,FALSE,FALSE,NA,NA
"67","Prince William, a heavily-pregnant Kate and the extended Royal Family has joined the Queen for the traditional East… https://t.co/g5dfGEaP47",FALSE,1,NA,2018-04-02 02:29:59,TRUE,NA,"980633410950414338",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","channeltennews",4,FALSE,FALSE,NA,NA
"68","RT @StrangePercy: Dear #skynews please, I implore you, please, please, please, please realise that I don't give a flying fuck abou the upco…",FALSE,0,NA,2018-04-02 02:29:13,FALSE,NA,"980633221242216449",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","Kell1973",5,TRUE,FALSE,NA,NA
"69","RT @StrangePercy: Dear #skynews please, I implore you, please, please, please, please realise that I don't give a flying fuck abou the upco…",FALSE,0,NA,2018-04-02 02:28:35,FALSE,NA,"980633060600438784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reginalddhunter",5,TRUE,FALSE,NA,NA
"70","RT @CNN: Harry and Meghan's royal wedding florist opts for white roses and peonies https://t.co/XVheYhwCrn https://t.co/VNkRVcsgeh",FALSE,0,NA,2018-04-02 02:22:41,FALSE,NA,"980631574440902656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gerente_compras",50,TRUE,FALSE,NA,NA
"71","RT @KING5Seattle: It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/ap8qHtBlRC https://t.co/3FevxBxs3G",FALSE,0,NA,2018-04-02 02:18:59,FALSE,NA,"980630644521922561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ste_watkins",2,TRUE,FALSE,NA,NA
"72","eBay: 1986 ROYAL WEDDING: Hemel Hempstead Head Post Office OFFICIAL FDC # VERY RARE # https://t.co/cD5gqZF3Bt https://t.co/9031x6FFMd",FALSE,0,NA,2018-04-02 02:16:58,FALSE,NA,"980630134909644800",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","UKStampSales",0,FALSE,FALSE,NA,NA
"73","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-02 02:15:54,FALSE,NA,"980629866994421761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HopehouseFound3",307,TRUE,FALSE,NA,NA
"74","It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/ap8qHtBlRC https://t.co/3FevxBxs3G",FALSE,4,NA,2018-04-02 02:15:17,FALSE,NA,"980629715273863171",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","KING5Seattle",2,FALSE,FALSE,NA,NA
"75","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-02 02:15:17,FALSE,NA,"980629714229497856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcarolina_ph",307,TRUE,FALSE,NA,NA
"76","What the royal family pays for in the wedding
https://t.co/mLJHus2GJ6",FALSE,0,NA,2018-04-02 02:11:01,FALSE,NA,"980628640001118210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseMac30169878",0,FALSE,FALSE,NA,NA
"77","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen floral designer Philippa Craddock to create the church flowers for thei…",FALSE,0,NA,2018-04-02 02:10:53,FALSE,NA,"980628607751065600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PCharlesWatch",307,TRUE,FALSE,NA,NA
"78","RT @palestininianpr: I am sick and tired of hearing about the Royal Wedding. Why doesn't Harry do something useful like help the ppl of Gaz…",FALSE,0,NA,2018-04-02 02:06:39,FALSE,NA,"980627539919065091",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pandora123461",3,TRUE,FALSE,NA,NA
"79","It's white roses, peonies and foxgloves for Harry-Meghan royal wedding https://t.co/lhCXUDN3At https://t.co/We4hVL7kAN",FALSE,0,NA,2018-04-02 02:05:32,FALSE,NA,"980627259362021376",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","12News",1,FALSE,FALSE,NA,NA
"80","Harry and Meghan choose royal wedding florist
https://t.co/UHaamFgWmE",FALSE,0,NA,2018-04-02 02:04:11,FALSE,NA,"980626920097370112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseMac30169878",0,FALSE,FALSE,NA,NA
"81","Royal wedding flowers: The most stunning floral displays to be seen at a royal wedding THE NEWS - GROUP OF WORLD -… https://t.co/QR5967Qgsb",FALSE,0,NA,2018-04-02 02:03:38,TRUE,NA,"980626781454684161",NA,"<a href=""http://newsgw.com"" rel=""nofollow"">news323</a>","newsgwcom",0,FALSE,FALSE,NA,NA
